Sunday_2030_830pm_EST_2200_1000pm_EST___AB_PER_VM_VO,Sunday_2030_830pm_EST_2200_1000pm_EST___AB_PER_VM_VO1,Sunday_2030_830pm_EST_2200_1000pm_EST___AB_PER_VM_VO2,Aramesh_Alman_NA_Marathon_Meeting_247_گروه_24_ساعته_آرامش_آلمان_Farsi_800_930_Uhr_1230_1400_Uhr_1700_1830_Uhr_1930_2100_Uhr_Berlin,Aramesh_Alman_NA_Marathon_Meeting_247_گروه_24_ساعته_آرامش_آلمان_Farsi_800_930_Uhr_1230_1400_Uhr_1700_1830_Uhr_1930_2100_Uhr_Berlin3,Aramesh_Alman_NA_Marathon_Meeting_247_گروه_24_ساعته_آرامش_آلمان_Farsi_800_930_Uhr_1230_1400_Uhr_1700_1830_Uhr_1930_2100_Uhr_Berlin4,Aramesh_Alman_NA_Marathon_Meeting_247_گروه_24_ساعته_آرامش_آلمان_Farsi_800_930_Uhr_1230_1400_Uhr_1700_1830_Uhr_1930_2100_Uhr_Berlin5,Aramesh_Alman_NA_Marathon_Meeting_247_گروه_24_ساعته_آرامش_آلمان_Farsi_800_930_Uhr_1230_1400_Uhr_1700_1830_Uhr_1930_2100_Uhr_Berlin6,httpsus02web_zoom_usj4433442211_pwdZzkvaGlwclIxY3RyVmtUU1dCSTUwdz09_URL,httpsus02web_zoom_usj4433442211_pwdZzkvaGlwclIxY3RyVmtUU1dCSTUwdz09
Wednesday,00:59 (12:59am) EST - 01:59 (1:59am) EST,"
        							                    O,D,RF,ENG,VM,VO
        											",Awokenings group of Narcotics anonymous,,"Lewisville, TX",,password: 091999,https://us02web.zoom.us/j/9191086501?pwd=UVRYczdqV08rRVNmY2FhMVhYVm00dz09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/9191086501?pwd=UVRYczdqV08rRVNmY2FhMVhYVm00dz09&choe=UTF-8&chld=L|0
Wednesday,01:00 (1:00am) EST - 02:30 (2:30am) EST,"
        							                    C,D,PER,VM,VO
        											",Neshat NA Group (فقط زنان),,Cologne,,,https://us02web.zoom.us/j/7677642560?pwd=QjVwbGNZTmRYN3dWcDhKcU52OUl6dz09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/7677642560?pwd=QjVwbGNZTmRYN3dWcDhKcU52OUl6dz09&choe=UTF-8&chld=L|0
Wednesday,01:00 (1:00am) EST - 02:30 (2:30am) EST,"
        							                    O,VM,FR
        											",À l'aube de notre rétablissement,,,Sujet 1ère étape,849 1338 3899 mdp 1212,https://us06web.zoom.us/j/84913383899?pwd=cE5MaGlJNjE3bVVEdWdVRy8vaVZFZz09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us06web.zoom.us/j/84913383899?pwd=cE5MaGlJNjE3bVVEdWdVRy8vaVZFZz09&choe=UTF-8&chld=L|0
Wednesday,01:00 (1:00am) EST - 02:15 (2:15am) EST,"
        							                    C,D,RU,VM
        											",Спутник,Преамбула:,,,http://na-sputnik.ru/preambula.html,https://zoom.us/j/9119111212,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://zoom.us/j/9119111212&choe=UTF-8&chld=L|0
Wednesday,01:00 (1:00am) EST - 02:00 (2:00am) EST,"
        							                    O,BT,To,ENG,VM,LD,VO
        											",Clean on the Screen (HI. international),,CA,,password: LOVE,https://us02web.zoom.us/j/7757777575?pwd=VUpBUWwzZWUvVHc0RmZpMmE2UEJyQT09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/7757777575?pwd=VUpBUWwzZWUvVHc0RmZpMmE2UEJyQT09&choe=UTF-8&chld=L|0
Wednesday,01:00 (1:00am) EST - 02:30 (2:30am) EST,"
        							                    O,SD,ENG,VM,VO
        											",Up Late In Washington State,,"Virtual, WA",,,https://us02web.zoom.us/j/7937507408,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/7937507408&choe=UTF-8&chld=L|0
Wednesday,01:15 (1:15am) EST - 02:30 (2:30am) EST,"
        							                    C,D,RF,To,VM,NE,VO
        											",Online Nepali Meeting,Password: 2014,,,http://www.onlinenepalimeeting.org,https://us02web.zoom.us/j/9943081728,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/9943081728&choe=UTF-8&chld=L|0
Wednesday,01:30 (1:30am) EST - 03:00 (3:00am) EST,"
        							                    AB,PER,VM,VO
        											",	 Aramesh Alman NA-Marathon-Meeting 24/7 گروه 24 ساعته آرامش آلمان Farsi,8:00 - 9:30 Uhr 12:30 - 14:00 Uhr 17:00 - 18:30 Uhr  19:30 - 21:00 Uhr,Berlin,,,https://us02web.zoom.us/j/4433442211?pwd=ZzkvaGlwclIxY3RyVmtUU1dCSTUwdz09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/4433442211?pwd=ZzkvaGlwclIxY3RyVmtUU1dCSTUwdz09&choe=UTF-8&chld=L|0
Wednesday,01:30 (1:30am) EST - 02:30 (2:30am) EST,"
        							                    C,D,VM,FR,SKY
        											",La matinale,https://join.skype.com/invite/GbEkoYyHlAQR,France,,ID Skype : Reu Online,https://join.skype.com/invite/GbEkoYyHlAQR,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://join.skype.com/invite/GbEkoYyHlAQR&choe=UTF-8&chld=L|0
Wednesday,01:30 (1:30am) EST - 03:00 (3:00am) EST,"
        							                    O,JT,ENG,VM,VO
        											",Lismore Wednesday Online,,,,,https://us02web.zoom.us/j/81436488608,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/81436488608&choe=UTF-8&chld=L|0
Wednesday,01:30 (1:30am) EST - 02:30 (2:30am) EST,"
        							                    C,W,ENG,VM,VO
        											",The South Coast Wednesday Women's,,"Goulburn, NSW",,Zoom ID: 183595105 Password: recovery,https://us02web.zoom.us/j/183595105?pwd=TVI5THpNVXZMNXlJcm4zRXRqZUdUQT09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/183595105?pwd=TVI5THpNVXZMNXlJcm4zRXRqZUdUQT09&choe=UTF-8&chld=L|0
Wednesday,02:00 (2:00am) EST - 03:30 (3:30am) EST,"
        							                    C,D,RU,VM
        											",Рассвет,Щелкните ссылку ниже и следуйте инструкциям,,,http://na-tranzit.org/raznoe/preambula-gr-rassvet,https://zoom.us/j/9119111212,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://zoom.us/j/9119111212&choe=UTF-8&chld=L|0
Wednesday,02:00 (2:00am) EST - 03:30 (3:30am) EST,"
        							                    C,D,JT,ENG,VM,VO
        											",Just For Today Group virtual meeting,,Dorset,,,https://zoom.us/j/990990465?pwd=R2VBUm9uQWorMlhOQTZ2dnVRYm54QT09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://zoom.us/j/990990465?pwd=R2VBUm9uQWorMlhOQTZ2dnVRYm54QT09&choe=UTF-8&chld=L|0
Wednesday,02:00 (2:00am) EST - 03:30 (3:30am) EST,"
        							                    D,ES,VM,LD,VO
        											",Grupo Despertares,,Madrid,,ID: 840 3598 7422 Passcode: 121212,http://bit.ly/GrupoDespertares,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=http://bit.ly/GrupoDespertares&choe=UTF-8&chld=L|0
Wednesday,02:00 (2:00am) EST - 03:15 (3:15am) EST,"
        							                    O,D,To,ENG,VM,VO
        											",Dreamcatchers NA,,"Lapwai, ID",,password: unity208,https://us02web.zoom.us/j/4581424458,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/4581424458&choe=UTF-8&chld=L|0
Wednesday,03:00 (3:00am) EST - 05:00 (5:00am) EST,"
        							                    C,D,VM,PT,VO
        											",Café com NA,Formato: Partilhas,CSANASF,,"ID 7770001988, Senha: 000 000",https://us02web.zoom.us/j/7770001988?pwd=Nit6ZW1mdEhxdk1KaU82dDlic2paUT09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/7770001988?pwd=Nit6ZW1mdEhxdk1KaU82dDlic2paUT09&choe=UTF-8&chld=L|0
Wednesday,04:00 (4:00am) EST - 05:00 (5:00am) EST,"
        							                    O,M,RF,VM,SV,VO
        											",Möllangruppen - Temp,ID: 267 698 1520 Lösenord: 981520,Malmö,,,https://us02web.zoom.us/j/2676981520?pwd=b01xbjhJWHZ1cUN0Q0QwNXFGaWxUdz09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/2676981520?pwd=b01xbjhJWHZ1cUN0Q0QwNXFGaWxUdz09&choe=UTF-8&chld=L|0
Wednesday,04:00 (4:00am) EST - 05:30 (5:30am) EST,"
        							                    O,VM,FR,VO
        											",En toute simplicité,,France,,Code secret : 1212,https://us02web.zoom.us/j/82834938712,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/82834938712&choe=UTF-8&chld=L|0
Wednesday,04:00 (4:00am) EST - 05:30 (5:30am) EST,"
        							                    ENG,VM,LD,NOV
        											",Never Alone Literature Topics,#meeting voice chat,"Discord, NSW",,,https://discord.gg/C8qvmbrV,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://discord.gg/C8qvmbrV&choe=UTF-8&chld=L|0
Wednesday,04:30 (4:30am) EST - 05:45 (5:45am) EST,"
        							                    O,ENG,VM,LC
        											",NA Online Australia - Oberon Living Clean,,"Oberon, NSW, 2787",Living Clean short reading with guest speakers from all over the world when available,ID: 75450625302 P: NAOberon,https://us06web.zoom.us/j/75450625302?pwd=DCfPttW3tc402WzVjTlWJFZsqL0E9O.1,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us06web.zoom.us/j/75450625302?pwd=DCfPttW3tc402WzVjTlWJFZsqL0E9O.1&choe=UTF-8&chld=L|0
Wednesday,04:30 (4:30am) EST - 05:30 (5:30am) EST,"
        							                    C,JT,SD,ENG,VM
        											",Sydney Late Nighters revamped! One hour of power!,Sydney,NSW,,This meeting focuses on ‘How you work your program’ &/or on ‘How you are going at the present time’,https://us02web.zoom.us/j/84680110063?pwd=MjVFQTM4cTM3RXl4VEpMSEhielBMdz09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/84680110063?pwd=MjVFQTM4cTM3RXl4VEpMSEhielBMdz09&choe=UTF-8&chld=L|0
Wednesday,05:00 (5:00am) EST - 07:00 (7:00am) EST,"
        							                    C,D,RF,VM,PT,OT,ZEL
        											",Grupo Despertar de Narcóticos Anônimos,,,"Instalar o aplicativo Zello e criar uma conta. No aplicativo, procurar o canal do Grupo  e adicionar aos seus contactos. No dia e hora da reunião entrar no canal.",,https://zello.com/channels/k/huyS9,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://zello.com/channels/k/huyS9&choe=UTF-8&chld=L|0
Wednesday,05:00 (5:00am) EST - 07:00 (7:00am) EST,"
        							                    C,ES,SKY
        											",GRUPO VIRTUAL NA,,,,NUESTRAS REUNIONES SON CERRADAS Y FUNCIONAN POR SKYPE BUSCANOS CON ESTE NOMBRE DE USUARIO: live:nagrupovirtual o nagrupovirtual@gmail.com,https://sites.google.com/site/grupovirtualna,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://sites.google.com/site/grupovirtualna&choe=UTF-8&chld=L|0
Wednesday,05:00 (5:00am) EST - 06:30 (6:30am) EST,"
        							                    C,VM
        											",I doni del recupero,Password:102030,,Info: ddr@na-italia.org,,https://us02web.zoom.us/j/83941813544,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/83941813544&choe=UTF-8&chld=L|0
Wednesday,05:00 (5:00am) EST - 06:15 (6:15am) EST,"
        							                    C,D,RU,VM
        											",НА Позитиве*,,,,https://zoom.us/j/9119111212,http://na-tranzit.org/raznoe/preambula-gr-pozitiv,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=http://na-tranzit.org/raznoe/preambula-gr-pozitiv&choe=UTF-8&chld=L|0
Wednesday,05:30 (5:30am) EST - 07:00 (7:00am) EST,"
        							                    C,D,VM,PT,OT,VO
        											",U&S Nordeste,Formato: Partilha,,,Senha: 000 000,https://zoom.us/j/9145284993,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://zoom.us/j/9145284993&choe=UTF-8&chld=L|0
Wednesday,06:00 (6:00am) EST - 07:45 (7:45am) EST,"
        							                    C,D,ENG,VM,PH,LD
        											",NA Infinity Group,Format: Literature Study and discussion,MA,Last 15 minutes for parking lot and exchange phone numbers,,tel:Dial (978) 990-5148 Access Code 8203185#,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=Dial%20(978)%20990-5148%20Access%20Code%208203185#&choe=UTF-8&chld=L|0
Wednesday,06:00 (6:00am) EST - 08:00 (8:00am) EST,"
        							                    D,RF,VM,PT,VO
        											",Grupo Esperança On Line,,"CSANASF, Região Brasil",,"ID 448 734 4400, Senha: 000 000",https://zoom.us/j/4487344400?pwd=Rm1hK3o4RWY1VVlqT0dkd1FJbVpCZz09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://zoom.us/j/4487344400?pwd=Rm1hK3o4RWY1VVlqT0dkd1FJbVpCZz09&choe=UTF-8&chld=L|0
Wednesday,06:00 (6:00am) EST - 07:00 (7:00am) EST,"
        							                    O,RF,VM,SV,VO
        											",NA Online Sweden (NAOS),,,,password: 992307,https://zoom.us/j/922993031,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://zoom.us/j/922993031&choe=UTF-8&chld=L|0
Wednesday,06:15 (6:15am) EST - 07:15 (7:15am) EST,"
        							                    C,RF,VM,NE,VO
        											",NA Lumbini Online Meeting,,Lumbini,,,https://zoom.us/j/9069769165,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://zoom.us/j/9069769165&choe=UTF-8&chld=L|0
Wednesday,07:00 (7:00am) EST - 09:00 (9:00am) EST,"
        							                    O,JT,ENG,VM,VO
        											",Morning Miracles,,"Atlantic City, NJ",,ID: 5740460654  Password: 418934,https://us02web.zoom.us/j/5740460654?pwd=RkNCQng5VWlJZzN4MnduTUwzUUh0QT09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/5740460654?pwd=RkNCQng5VWlJZzN4MnduTUwzUUh0QT09&choe=UTF-8&chld=L|0
Wednesday,07:00 (7:00am) EST - 08:30 (8:30am) EST,"
        							                    O,RF,SD,To,ENG,VM,VO
        											",7AM in the Bronx,"ID 8453 690 8412, Password 8453","Bronx, NY",,,https://us02web.zoom.us/j/84536908412?pwd=RGFDM0w3WU85U3dubTQvcU9vRmdyQT09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/84536908412?pwd=RGFDM0w3WU85U3dubTQvcU9vRmdyQT09&choe=UTF-8&chld=L|0
Wednesday,07:30 (7:30am) EST - 08:30 (8:30am) EST,"
        							                    O,ENG,VM,VO
        											",Simplicity is Key - NA Live,,"Palm Beach, FL",,,https://narcoticsanonymouslive.org/index.php/live-online-video-meetings,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://narcoticsanonymouslive.org/index.php/live-online-video-meetings&choe=UTF-8&chld=L|0
Wednesday,08:00 (8:00am) EST - 09:00 (9:00am) EST,"
        							                    O,ENG,VM,LD,VO
        											",Mugs not Drugs,,"Big Lake, MN",,ID 5463636379 No password needed,https://zoom.us/j/5463636379,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://zoom.us/j/5463636379&choe=UTF-8&chld=L|0
Wednesday,08:00 (8:00am) EST - 09:00 (9:00am) EST,"
        							                    C,D,ENG,VM,VO
        											",Breakfast Stars at Brothers and Sisters Narcotics Anonymous,,"Lawrence, KS",,password: BSNAMEETIN,https://us02web.zoom.us/j/83487389046?pwd=Y3VEVGpXTDJLTUQrc0Z5R3lFendIQT09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/83487389046?pwd=Y3VEVGpXTDJLTUQrc0Z5R3lFendIQT09&choe=UTF-8&chld=L|0
Wednesday,08:00 (8:00am) EST - 09:00 (9:00am) EST,"
        							                    O,To,ENG,VM,VO
        											",A Spiritual Awakening Group,,"Madison, WI",,"ID 863 0995 8748, password 2020",https://us02web.zoom.us/j/86309958748?pwd=eVlrWWJUUDhVMDUwSFRNelNmM0J5dz09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/86309958748?pwd=eVlrWWJUUDhVMDUwSFRNelNmM0J5dz09&choe=UTF-8&chld=L|0
Wednesday,08:00 (8:00am) EST - 09:00 (9:00am) EST,"
        							                    O,ENG,VM,VO
        											",Early Birds - Temp,,"Madison, TN",,,https://zoom.us/j/420013090?pwd=L1A3VllBemZ1SU1GcXZYRUVueWFjUT09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://zoom.us/j/420013090?pwd=L1A3VllBemZ1SU1GcXZYRUVueWFjUT09&choe=UTF-8&chld=L|0
Wednesday,08:00 (8:00am) EST - 09:45 (9:45am) EST,"
        							                    C,D,JT,ENG,VM,PH
        											",NA Infinity Group,Format: Just for Today meditation,MA,Last 15 minutes for parking lot and exchange phone numbers,,tel:Dial (978) 990-5148 Access Code 8203185#,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=Dial%20(978)%20990-5148%20Access%20Code%208203185#&choe=UTF-8&chld=L|0
Wednesday,08:00 (8:00am) EST - 09:30 (9:30am) EST,"
        							                    C,D,RU,VM
        											",Жизнь,,,,Пароль 000111,https://zoom.us/j/5374367326,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://zoom.us/j/5374367326&choe=UTF-8&chld=L|0
Wednesday,08:30 (8:30am) EST - 09:45 (9:45am) EST,"
        							                    O,RF,ENG,VM,VO
        											",Namaste Clean NA,,"Plymouth, NH",,password: just4today,https://us02web.zoom.us/j/6572046389?pwd=dXpNeDZjclZwV0RRUnpzMVZJc254UT09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/6572046389?pwd=dXpNeDZjclZwV0RRUnpzMVZJc254UT09&choe=UTF-8&chld=L|0
Wednesday,08:30 (8:30am) EST - 10:00 (10:00am) EST,"
        							                    AB,PER,VM,VO
        											",Aramesh Alman NA-Marathon-Meeting 24/7 گروه 24 ساعته آرامش آلمان Farsi,8:00 - 9:30 Uhr 12:30 - 14:00 Uhr 17:00 - 18:30 Uhr  19:30 - 21:00 Uhr,Berlin,,,https://us02web.zoom.us/j/4433442211?pwd=ZzkvaGlwclIxY3RyVmtUU1dCSTUwdz09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/4433442211?pwd=ZzkvaGlwclIxY3RyVmtUU1dCSTUwdz09&choe=UTF-8&chld=L|0
Wednesday,08:30 (8:30am) EST - 10:00 (10:00am) EST,"
        							                    O,St,VM,FR
        											",Rétablissement en douceur,,"Paris, France",,ID Zoom 85272634450 Mdp 1212,https://us06web.zoom.us/j/85272634450?pwd=y1R6POPuDQ2BKAmY49PhSWzjiaFMYp.1,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us06web.zoom.us/j/85272634450?pwd=y1R6POPuDQ2BKAmY49PhSWzjiaFMYp.1&choe=UTF-8&chld=L|0
Wednesday,08:30 (8:30am) EST - 10:00 (10:00am) EST,"
        							                    C,D,AB,PER,VM,NOV
        											",Komiteh1 - کمیته,,"Karaj city, Alborz province",,,https://join.freeconferencecall.com/jkomiteh1,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://join.freeconferencecall.com/jkomiteh1&choe=UTF-8&chld=L|0
Wednesday,09:00 (9:00am) EST - 09:15 (9:15am) EST,"
        							                    O,JT,ENG,VM,VO
        											",Rainbow Rocket Recovery  - Get A Quickie,,"Huntsville, AL",,password: 2020,https://us04web.zoom.us/j/8264724936,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us04web.zoom.us/j/8264724936&choe=UTF-8&chld=L|0
Wednesday,09:00 (9:00am) EST - 11:00 (11:00am) EST,"
        							                    O,JT,ENG,VM,VO
        											",The Just For Today Group of NA - Temp,,"Camden, NJ",,password: 000000,https://us02web.zoom.us/j/84941919731,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/84941919731&choe=UTF-8&chld=L|0
Wednesday,09:00 (9:00am) EST - 10:45 (10:45am) EST,"
        							                    O,BT,RF,ENG,VM,VO
        											",Good Morning NA,,"North Babylon, NY",,password: 7424,https://us02web.zoom.us/j/89674247424?pwd=VGYwT3pOZ2J4N0N4TjBhRnJzRVdYdz09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/89674247424?pwd=VGYwT3pOZ2J4N0N4TjBhRnJzRVdYdz09&choe=UTF-8&chld=L|0
Wednesday,09:00 (9:00am) EST - 10:30 (10:30am) EST,"
        							                    C,D,JT,ENG,VM,VO
        											",Survivors Meeting,,Virtual,,password: 2022,https://us02web.zoom.us/j/8100799669,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/8100799669&choe=UTF-8&chld=L|0
Wednesday,09:00 (9:00am) EST - 10:00 (10:00am) EST,"
        							                    O,D,ENG,VM,VO
        											",New Direction,,"Williamston, NC",,password: JFTNA,https://us02web.zoom.us/j/85759241250?pwd=ays4WkY0dVNKSXl0UFkwRndPR3dEdz09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/85759241250?pwd=ays4WkY0dVNKSXl0UFkwRndPR3dEdz09&choe=UTF-8&chld=L|0
Wednesday,09:30 (9:30am) EST - 10:30 (10:30am) EST,"
        							                    O,ENG,VM,VO,SP
        											",Serenity Springs Recovery Group,,"Rochester, MN",Format: Spiritual Principle a Day book,password: 1Serenity,https://zoom.us/j/87161181287,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://zoom.us/j/87161181287&choe=UTF-8&chld=L|0
Wednesday,09:30 (9:30am) EST - 10:30 (10:30am) EST,"
        							                    O,ENG,VM,LD,VO
        											",Our Common Welfare - Tampa,Tampa Unity Group,"Tampa, FL",,password: NAIou1,https://us04web.zoom.us/j/9080409231,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us04web.zoom.us/j/9080409231&choe=UTF-8&chld=L|0
Wednesday,09:30 (9:30am) EST - 10:30 (10:30am) EST,"
        							                    O,ENG,VM,LD,VO
        											",Our Common Welfare - Tampa,Tampa Unity Group,"Tampa, FL",,password: NAIou1,https://us04web.zoom.us/j/9080409231,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us04web.zoom.us/j/9080409231&choe=UTF-8&chld=L|0
Wednesday,09:30 (9:30am) EST - 10:30 (10:30am) EST,"
        							                    O,JT,ENG,VM,VO
        											",Recovery through application,,"Baltimore, MD",,,https://us06web.zoom.us/j/8128288550,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us06web.zoom.us/j/8128288550&choe=UTF-8&chld=L|0
Wednesday,09:30 (9:30am) EST - 10:30 (10:30am) EST,"
        							                    C,D,RU,VM
        											",Только Сегодня,,,,Пароль от комнаты zoom: 618260,https://zoom.us/j/4198591985?pwd=bDUvMkMvQlFOSFFDWlIrR1lBZG00QT09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://zoom.us/j/4198591985?pwd=bDUvMkMvQlFOSFFDWlIrR1lBZG00QT09&choe=UTF-8&chld=L|0
Wednesday,10:00 (10:00am) EST - 11:00 (11:00am) EST,"
        							                    C,D,ME,ENG,VM,VO
        											",Conscious Contact,,"Virtual, CA",,password: 232323,https://us02web.zoom.us/j/86291375466?pwd=dGpYMXN4cXhiL1YvaHpRMitYS3lwdz09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/86291375466?pwd=dGpYMXN4cXhiL1YvaHpRMitYS3lwdz09&choe=UTF-8&chld=L|0
Wednesday,10:00 (10:00am) EST - 11:15 (11:15am) EST,"
        							                    O,RF,ENG,VM,VO
        											",Surfin the Net For Recovery Spiritual Awakening,,"Santa Cruz, CA",,password: 8675309,https://zoom.us/j/94187764612,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://zoom.us/j/94187764612&choe=UTF-8&chld=L|0
